id,name,sourceName
NM_1839_1,ST039 - Occupation by industry,census_2001_st
NM_1840_1,ST040 - Sex and occupation by hours worked,census_2001_st
NM_1841_1,ST041 - Sex and economic activity and time since last worked by age,census_2001_st
NM_1842_1,ST042 - NS-SeC by age,census_2001_st
NM_1843_1,ST043 - Sex and NS-SeC by economic activity,census_2001_st
NM_1844_1,ST044 - NS-SeC of Household Reference Person (HRP) by household composition,census_2001_st
NM_1845_1,ST045 - NS-SeC of Household Reference Person (HRP) by age (of HRP),census_2001_st
NM_1846_1,ST046 - NS-SeC of Household Reference Person (HRP) by tenure,census_2001_st
NM_1847_1,ST047 - NS-SeC by tenure,census_2001_st
NM_1848_1,ST048 - Dwelling type and accommodation type by household space type,census_2001_st
NM_1849_1,ST049 - Dwelling type and accommodation type by tenure (households and dwellings),census_2001_st
NM_1850_1,ST050 - Dwelling type and accommodation type by tenure (people),census_2001_st
NM_1851_1,ST051 - Tenure and household size by number of rooms,census_2001_st
NM_1852_1,ST052 - Tenure and persons per room by accommodation type,census_2001_st
NM_1853_1,ST053 - Household composition by tenure and occupancy rating,census_2001_st
NM_1854_1,ST054 - Shared/unshared dwelling and central heating and occupancy rating by age,census_2001_st
NM_1855_1,ST055 - Dwelling type and accommodation type and central heating by tenure,census_2001_st
NM_1856_1,ST056 - Tenure and amenities by household composition,census_2001_st
NM_1857_1,ST057 - Tenure and lowest floor level by household composition,census_2001_st
NM_1858_1,ST058 - Households in a shared dwelling and amenities and household size by central heating and number of rooms,census_2001_st
NM_1859_1,ST059 - Accommodation type and car or van availability by number of people aged 17 or over in the household,census_2001_st
NM_1860_1,ST060 - Tenure and car or van availability by number of people aged 17 or over in the household,census_2001_st
NM_1861_1,ST061 - Tenure and car or van availability by economic activity,census_2001_st
NM_1862_1,ST062 - Household composition by number of cars or vans available,census_2001_st
NM_1863_1,ST063 - Economic activity and age of full-time students by household type and tenure,census_2001_st
NM_1864_1,ST064 - NS-SeC of Household Reference Person (HRP) by households with full-time students away from home and age of student,census_2001_st
NM_1865_1,ST065 - Sex and age by general health and limiting long-term illness,census_2001_st
NM_1866_1,ST066 - Sex and approximated social grade by age,census_2001_st
NM_1867_1,ST067 - Age of household reference person (HRP) and dependent children by approximated social grade,census_2001_st
NM_1868_1,ST068 - Age and dependent children by household type (HRPs),census_2001_st
NM_1869_1,ST101 - Sex and age by ethnic group,census_2001_st
NM_1870_1,ST102 - Sex and country of birth by ethnic group,census_2001_st
NM_1871_1,ST103 - Sex and age by religion,census_2001_st
NM_1872_1,ST104 - Ethnic group by religion,census_2001_st
NM_1873_1,ST105 - Sex and age by highest level of qualification,census_2001_st
NM_1874_1,ST106 - Household composition by ethnic group of Household Reference Person (HRP),census_2001_st
NM_1875_1,ST107 - Sex and age and limiting long-term illness and general health by ethnic group,census_2001_st
NM_1876_1,ST108 - Sex and age and economic activity by ethnic group,census_2001_st
NM_1877_1,ST109 - Sex and occupation by ethnic group,census_2001_st
NM_1878_1,ST110 - Sex and industry by ethnic group,census_2001_st
NM_1879_1,ST111 - Tenure and number of cars or vans by ethnic group of Household Reference Person (HRP),census_2001_st
NM_1880_1,ST112 - Sex and NS-SeC by ethnic group,census_2001_st
NM_1881_1,ST113 - Sex and occupation by highest level of qualification,census_2001_st
NM_1882_1,ST114 - Sex and NS-SeC by highest level of qualification,census_2001_st
NM_1883_1,ST115 - Count of qualifications by sex,census_2001_st
NM_1884_1,ST116 -  Employment activity and sex and professional qualifications by occupation,census_2001_st
NM_1885_1,ST117 - Age and highest level of qualification by ethnic group,census_2001_st
NM_1886_1,ST118 - Number of employed people and method of travel to work by number of cars or vans in household,census_2001_st
NM_1887_1,ST119 - Sex and age by method of travel to work,census_2001_st
NM_1888_1,ST120 - Sex and age by distance travelled to work,census_2001_st
NM_1889_1,ST121 - Sex and distance travelled to work by method of travel to work,census_2001_st
NM_1890_1,ST122 - Sex and NS-SeC by method of travel to work,census_2001_st
NM_1891_1,ST123 - Shared /unshared dwelling and central heating and occupancy rating by ethnic group,census_2001_st
NM_1892_1,ST124 - Shared/unshared dwelling and central heating and occupancy rating by ethnic group of Household Reference Person (HRP),census_2001_st
NM_1893_1,ST125 - Sex and type of communal establishment by resident type and ethnic group,census_2001_st
NM_1894_1,ST126 - Type of communal establishment and sex by resident type and age,census_2001_st
NM_1895_1,ST127 - Type of communal establishment by type of resident and whether or not resident one year ago,census_2001_st
NM_1896_1,ST128 - Residents (non-staff) in communal establishments and sex and limiting long-term illness and type of,census_2001_st
NM_1897_1,ST129 - Sex and distance travelled to work by method of travel to work (workplace population),census_2001_st
NM_1898_1,ST130 - Sex and industry by distance travelled to work (workplace population; no ward data),census_2001_st
NM_1899_1,ST131 - Sex and industry by highest level of qualification (workplace population; no ward data),census_2001_st
NM_1900_1,ST132 - Sex and industry by occupation (workplace population; no ward data),census_2001_st
NM_1901_1,ST133 - Sex and age by country of birth and knowledge of Welsh,census_2001_st
NM_1902_1,ST134 - Sex and knowledge of Welsh and age by migration within Wales,census_2001_st
NM_1903_1,ST135 - Migration of Welsh speaking households within Wales by age of Household Reference Person (HRP) and presence of dependent children,Census Customer Services
NM_1904_1,ST136 - Age of household reference person (HRP) and tenure by knowledge of Welsh of household reference person (HRP),Census Customer Services
NM_1905_1,ST137 - Sex and age and limiting long-term illness and general health by knowledge of Welsh,Census Customer Services
NM_1906_1,ST138 - Sex and occupation by knowledge of Welsh,Census Customer Services
NM_1907_1,ST139 - Welsh speakers and economic activity and year last worked by age,Census Customer Services
NM_1908_1,ST140 - Sex and industry by knowledge of Welsh,Census Customer Services
NM_1909_1,ST141 - Sex and NS-SeC by knowledge of Welsh,Census Customer Services
NM_1910_1,ST142 - Age and highest level of qualification by knowledge of Welsh,Census Customer Services
NM_1911_1,ST143 - Children speaking Welsh in Welsh speaking households,Census Customer Services
NM_1912_1,ST144 - Welsh speaking adults in households by age of youngest dependent child,Census Customer Services
NM_1913_1,ST145 - Type of Communal Establishment by knowledge of Welsh,Census Customer Services
NM_1914_1,ST146 - Sex and ability to speak Welsh and age by migration within Wales,Census Customer Services
NM_1915_1,ST147 - Age of Household Reference Person (HRP) and tenure by ability to speak Welsh,Census Customer Services
NM_1916_1,ST148 - Type of communal establishment by ability to speak Welsh,Census Customer Services
NM_1917_1,ST149 - Sex and age by religion,census_2001_st
NM_1918_1,ST150 - Sex and country of birth by religion,census_2001_st
NM_1919_1,ST151 - Household composition by religion of Household Reference Person (HRP),census_2001_st
NM_1920_1,ST152 - Sex and age and limiting long-term illness and general health by religion,census_2001_st
NM_1921_1,ST153 - Sex and age and economic activity by religion,census_2001_st
NM_1922_1,ST154 - Sex and occupation by religion,census_2001_st
NM_1923_1,ST155 - Sex and industry by religion,census_2001_st
NM_1924_1,ST156 - Tenure and number of cars or vans by religion of Household Reference Person (HRP),census_2001_st
NM_1925_1,ST157 - Sex and NS-SeC by religion,census_2001_st
NM_1926_1,ST158 - Age and highest level of qualification by religion,census_2001_st
NM_1927_1,ST159 - Shared/unshared dwelling and central heating and occupancy rating by religion,census_2001_st
NM_1928_1,ST160 - Shared/unshared dwelling and central heating and occupancy rating by religion of Household Reference Person,census_2001_st
NM_1929_1,ST161 - Sex and type of communal establishment by resident type and religion,census_2001_st
NM_1930_1,TT001 - Theme table on dependent children,census_2001_tt
NM_1931_1,TT002 - Theme table on students and schoolchildren,census_2001_tt
NM_1932_1,TT003 - Theme table on people aged 16 to 29 years,census_2001_tt
NM_1933_1,TT004 - Theme table on people aged 30 to 49 years,census_2001_tt
NM_1934_1,TT005 - Theme table on people aged 50 and over,census_2001_tt
NM_1935_1,TT006 - Theme table on pensioner households,census_2001_tt
NM_1936_1,TT007 - Theme table on all people,census_2001_tt
NM_1937_1,TT008 - Theme table on households,census_2001_tt
NM_1938_1,TT009 - Theme table on Communal establishment residents,census_2001_tt
NM_1939_1,"TT010 - Theme table on resident, workplace and daytime population",census_2001_tt
NM_1940_1,TT011 - Theme table on travel to work,census_2001_tt
NM_1941_1,TT012 - Theme table on ethnicity of dependent children in households,census_2001_tt
NM_1942_1,TT013 - Theme table on ethnicity,census_2001_tt
NM_1943_1,TT015 - Theme table on Welsh language,census_2001_tt
NM_1944_1,TT033 - Theme table on migration - people,census_2001_tt
NM_1945_1,TT034 - Theme table on migration - households,census_2001_tt
NM_1946_1,TT039 - Theme table on ability to speak Welsh,census_2001_tt
NM_1947_1,TT052 - Theme table on religion of all dependent children in households,census_2001_tt
NM_1948_1,TT053 - Theme table on religion,census_2001_tt
NM_2002_1,Population estimates - local authority based by single year of age,pest
NM_2006_1,Population projections - local authority based by single year of age,pest
NM_2009_1,National population projections: 2022-based,pest
NM_2010_1,Population estimates - small area (2011 based) by single year of age - England and Wales,Nomis
NM_2014_1,Population estimates - small area (2021 based) by single year of age - England and Wales,pest
NM_2017_1,TS060A - Industry,Census Customer Services
NM_2018_1,TS007B - Age by broad age bands,Census Customer Services
NM_2019_1,TS004A - Country of Birth,Census Customer Services
NM_2020_1,TS007A - Age by five-year age bands,census_2021_ts
NM_2021_1,TS001 - Number of usual residents in households and communal establishments,census_2021_ts
NM_2022_1,TS002 - Legal partnership status,census_2021_ts
NM_2023_1,TS003 - Household composition,census_2021_ts
NM_2024_1,TS004 - Country of birth,census_2021_ts
NM_2025_1,TS005 - Passports held,census_2021_ts
NM_2026_1,TS006 - Population density,census_2021_ts
NM_2027_1,TS007 - Age by single year,census_2021_ts
NM_2028_1,TS008 - Sex,census_2021_ts
NM_2029_1,TS009 - Sex by single year of age,census_2021_ts
NM_2030_1,TS010 - Living arrangements,census_2021_ts
NM_2031_1,TS011 - Households by deprivation dimensions,census_2021_ts
NM_2032_1,TS012 - Country of birth (detailed),census_2021_ts
NM_2033_1,TS013 - Passports held (detailed),census_2021_ts
NM_2035_1,TS015 - Year of arrival in UK,census_2021_ts
NM_2036_1,TS016 - Length of residence,census_2021_ts
NM_2037_1,TS017 - Household size,census_2021_ts
NM_2038_1,TS018 - Age of arrival in the UK,census_2021_ts
NM_2039_1,TS019 - Migrant Indicator,census_2021_ts
NM_2040_1,TS020 - Number of non-UK short-term residents by sex,census_2021_ts
NM_2041_1,TS021 - Ethnic group,census_2021_ts
NM_2042_1,TS023 - Multiple ethnic group,census_2021_ts
NM_2043_1,TS024 - Main language (detailed),census_2021_ts
NM_2044_1,TS025 - Household language,census_2021_ts
NM_2045_1,TS026 - Multiple main languages in household,census_2021_ts
NM_2046_1,TS027 - National identity - UK,census_2021_ts
NM_2047_1,TS028 - National identity (detailed),census_2021_ts
NM_2048_1,TS029 - Proficiency in English,census_2021_ts
NM_2049_1,TS030 - Religion,census_2021_ts
NM_2050_1,TS032 - Welsh language skills (detailed),census_2021_ts
NM_2051_1,TS033 - Welsh language skills (speaking),census_2021_ts
NM_2052_1,TS034 - Welsh language skills (writing),census_2021_ts
NM_2053_1,TS035 - Welsh language skills (reading),census_2021_ts
NM_2054_1,TS036 - Welsh language skills (understanding),census_2021_ts
NM_2055_1,TS037 - General health,census_2021_ts
NM_2056_1,TS038 - Disability,census_2021_ts
NM_2057_1,TS039 - Provision of unpaid care,census_2021_ts
NM_2058_1,TS040 - Number of disabled people in the household,census_2021_ts
NM_2059_1,TS041 - Number of Households,census_2021_ts
NM_2060_1,TS077 - Sexual orientation,census_2021_ts
NM_2061_1,TS078 - Gender identity,census_2021_ts
NM_2062_1,TS044 - Accommodation type,census_2021_ts
NM_2063_1,TS045 - Car or van availability,census_2021_ts
NM_2064_1,TS046 - Central heating,
NM_2065_1,TS047 - Communal establishment residents by age and sex,census_2021_ts
NM_2066_1,TS048 - Communal establishment management and type,census_2021_ts
NM_2068_1,TS050 - Number of bedrooms,census_2021_ts
NM_2069_1,TS051 -  Number of rooms,census_2021_ts
NM_2070_1,TS052 - Occupancy rating for bedrooms,census_2021_ts
NM_2071_1,TS053 - Occupancy rating for rooms,census_2021_ts
NM_2072_1,TS054 - Tenure,census_2021_ts
NM_2073_1,TS055 - Purpose of second address,census_2021_ts
NM_2074_1,TS056 - Second address indicator,census_2021_ts
NM_2075_1,TS058 - Distance travelled to work,census_2021_ts
NM_2076_1,TS059 - Hours worked,census_2021_ts
NM_2077_1,TS060 - Industry,census_2021_ts
NM_2078_1,TS061 - Method used to travel to work,census_2021_ts
NM_2079_1,TS062 - NS-SeC,census_2021_ts
NM_2080_1,TS063 - Occupation,census_2021_ts
NM_2081_1,TS064 - Occupation - minor groups,census_2021_ts
NM_2082_1,TS065 - Employment history,census_2021_ts
NM_2083_1,TS066 - Economic activity status,census_2021_ts
NM_2084_1,TS067 - Highest level of qualification,census_2021_ts
NM_2085_1,TS068 - Schoolchildren and full-time students,census_2021_ts
NM_2086_1,TS079 - Sexual orientation (detailed),census_2021_ts
NM_2087_1,TS070 - Gender identity (detailed),census_2021_ts
NM_2088_1,TS071 - Previously served in the UK armed forces,census_2021_ts
NM_2089_1,TS072 - Number of people in household who have previously served in UK armed forces,census_2021_ts
NM_2090_1,TS073 - Population who have previously served in UK armed forces in communal establishments and in households,census_2021_ts
NM_2091_1,TS074 - Household Reference Person indicator of previous service in UK armed forces,census_2021_ts
NM_2092_1,TS037ASP - General health - Age-standardised proportions,census_2021_ts
NM_2093_1,TS038ASP - Disability - Age-standardised proportions,census_2021_ts
NM_2094_1,TS039ASP - Provision of unpaid care - Age-standardised proportions,census_2021_ts
NM_2095_1,TS022 - Ethnic group (detailed),census_2021_ts
NM_2096_1,TS031 - Religion (detailed),census_2021_ts
NM_2097_1,TS075 - Multi religion households,census_2021_ts
NM_2098_1,TS076 - Welsh language skills (speaking) by single year of age,census_2021_ts
NM_2099_1,TS048NP - Communal establishment management and type - National Parks,census_2021_ts
NM_2100_1,TS060NP - Industry - National Parks,census_2021_ts
NM_2101_1,RM001 - Accommodation type by car or van availability by number of usual residents aged 17 years or over in household,census_2021_rm
NM_2102_1,RM002 - Accommodation type by household size,census_2021_rm
NM_2103_1,RM003 - Accommodation type by type of central heating in household by tenure,census_2021_rm
NM_2106_1,RM006 - Age of youngest dependent child by household type,census_2021_rm
NM_2108_1,RM008 - Car or van availability by household composition,census_2021_rm
NM_2109_1,RM009 - Concealed family status by family type by dependent children by age of Family Reference Person,census_2021_rm
NM_2111_1,RM011 - Country of birth by age,census_2021_rm
NM_2112_1,RM012 - Dependent children by ethnic group of Household Reference Person by age,census_2021_rm
NM_2114_1,RM014 - Distance travelled to work by age,census_2021_rm
NM_2115_1,RM015 - Distance travelled to work by car or van availability,census_2021_rm
NM_2116_1,RM016 - Distance travelled to work by occupation,census_2021_rm
NM_2117_1,RM017 - Economic activity status by country of birth,census_2021_rm
NM_2118_1,RM018 - Economic activity status by ethnic group,census_2021_rm
NM_2119_1,RM019 - Economic activity status by hours worked by disability,census_2021_rm
NM_2120_1,RM020 - Economic activity status by living arrangements,census_2021_rm
NM_2121_1,RM021 - Economic activity status by passports held,census_2021_rm
NM_2122_1,RM022 - Economic activity status by provision of unpaid care by general health,census_2021_rm
NM_2123_1,RM023 - Economic activity status by religion,census_2021_rm
NM_2124_1,RM024 - Economic activity status by sex by age,census_2021_rm
NM_2125_1,RM025 - Economic activity status by sex by employment history,census_2021_rm
NM_2126_1,RM026 - Ethnic group by accommodation type,census_2021_rm
NM_2127_1,RM027 - Ethnic group by age of arrival in the UK,census_2021_rm
NM_2128_1,RM028 - Ethnic group by occupancy rating (bedrooms),census_2021_rm
NM_2129_1,RM029 - Ethnic group by occupancy rating (rooms),census_2021_rm
NM_2130_1,RM030 - Ethnic group by provision of unpaid care by general health,census_2021_rm
NM_2131_1,RM031 - Ethnic group by religion,census_2021_rm
NM_2132_1,RM032 - Ethnic group by sex by age,census_2021_rm
NM_2133_1,RM033 - Ethnic group of dependent child by sex,census_2021_rm
NM_2134_1,RM034 - Family status by number of parents working by economic activity status,census_2021_rm
NM_2135_1,RM035 - Gender identity by age,census_2021_rm
NM_2136_1,RM036 - Gender identity by disability,census_2021_rm
NM_2137_1,RM037 - Gender identity by economic activity status,census_2021_rm
NM_2138_1,RM038 - Gender identity by ethnic group,census_2021_rm
NM_2139_1,RM039 - Gender identity by general health,census_2021_rm
NM_2140_1,RM040 - Gender identity by legal partnership status,census_2021_rm
NM_2141_1,RM041 - Gender identity by occupation,census_2021_rm
NM_2142_1,RM042 - General health by car or van availability by sex,census_2021_rm
NM_2143_1,RM043 - General health by ethnic group by age,census_2021_rm
NM_2144_1,RM044 - General health by NS-SEC,census_2021_rm
NM_2145_1,RM045 - General health by religion by age,census_2021_rm
NM_2146_1,RM046 - General health by tenure by age,census_2021_rm
NM_2147_1,RM047 - Highest level of qualification by country of birth,census_2021_rm
NM_2148_1,RM048 - Highest level of qualification by economic activity status,census_2021_rm
NM_2149_1,RM049 - Highest level of qualification by ethnic group,census_2021_rm
NM_2151_1,RM051 - Highest level of qualification by household composition,census_2021_rm
NM_2152_1,RM052 - Highest level of qualification by disability,census_2021_rm
NM_2153_1,RM053 - Highest level of qualification by main language,census_2021_rm
NM_2154_1,RM054 - Highest level of qualification by religion,census_2021_rm
NM_2155_1,RM055 - Highest level of qualification by sex,census_2021_rm
NM_2156_1,RM056 - Hours worked by sex by age,census_2021_rm
NM_2157_1,RM057 - Household composition by age,census_2021_rm
NM_2158_1,RM058 - Household composition by ethnic group of Household Reference Person,census_2021_rm
NM_2159_1,RM059 - Household composition by number of bedrooms,census_2021_rm
NM_2160_1,RM060 - Household composition by number of people in household with a disability,census_2021_rm
NM_2161_1,RM061 - Household composition by religion of Household Reference Person,census_2021_rm
NM_2162_1,RM062 - Industry by age,census_2021_rm
NM_2163_1,RM063 - Industry by economic activity status,census_2021_rm
NM_2164_1,RM064 - Industry by ethnic group,census_2021_rm
NM_2165_1,RM065 - Industry by sex,census_2021_rm
NM_2166_1,RM066 - Living arrangements by age - Household Reference Person,census_2021_rm
NM_2167_1,RM067 - Living arrangements by sex by age,census_2021_rm
NM_2168_1,RM068 - Disability by car or van availability,census_2021_rm
NM_2169_1,RM069 - Disability by general health by age,census_2021_rm
NM_2170_1,RM070 - Disability by NS-SEC by age,census_2021_rm
NM_2171_1,RM071 - Disability by provision of unpaid care by sex,census_2021_rm
NM_2172_1,RM072 - Disability by religion by sex,census_2021_rm
NM_2173_1,RM073 - Disability by sex by age,census_2021_rm
NM_2174_1,RM074 - Legal partnership status by sex by age,census_2021_rm
NM_2175_1,RM075 - Method used to travel to work by age,census_2021_rm
NM_2176_1,RM076 - Method used to travel to work by car or van availability,census_2021_rm
NM_2177_1,RM077 - Method used to travel to work by distance travelled to work,census_2021_rm
NM_2178_1,RM078 - Method used to travel to work by industry,census_2021_rm
NM_2179_1,RM079 - Method used to travel to work by occupation,census_2021_rm
NM_2180_1,RM080 - Multi-language households by ethnic group of Household Reference Person,census_2021_rm
NM_2181_1,RM081 - Multi-language households by occupation of Household Reference Person,census_2021_rm
NM_2182_1,RM082 - Multi-language households by tenure,census_2021_rm
NM_2183_1,RM083 - Multi-religion households by ethnic group of Household Reference Person,census_2021_rm
NM_2184_1,RM084 - Multi-religion households by occupation of Household Reference Person,census_2021_rm
NM_2185_1,RM085 - Multi-religion households by tenure,census_2021_rm
NM_2186_1,RM086 - National identity by age,census_2021_rm
NM_2187_1,RM087 - National identity by ethnic group,census_2021_rm
NM_2188_1,RM088 - National identity by religion,census_2021_rm
NM_2189_1,RM089 - National Identity by sex by age,census_2021_rm
NM_2190_1,RM090 - NS-SEC by age,census_2021_rm
NM_2191_1,RM091 - NS-SEC by economic activity status,census_2021_rm
NM_2192_1,RM092 - NS-SEC by religion,census_2021_rm
NM_2193_1,RM093 - NS-SEC by sex,census_2021_rm
NM_2194_1,RM094 - NS-SEC of Household Reference Person by household composition,census_2021_rm
NM_2195_1,RM095 - Number of bedrooms by accommodation type by age of dependent children,census_2021_rm
NM_2196_1,RM096 - Number of bedrooms by tenure by age of dependent children,census_2021_rm
NM_2197_1,RM097 - Occupancy rating (bedrooms) by ethnic group of Household Reference Person,census_2021_rm
NM_2198_1,RM098 - Occupancy rating (bedrooms) by household composition,census_2021_rm
NM_2199_1,RM099 - Occupancy rating (bedrooms) by tenure,census_2021_rm
NM_2200_1,RM100 - Occupancy rating (rooms) by household composition,census_2021_rm
NM_2201_1,RM101 - Occupancy rating (rooms) by tenure,census_2021_rm
NM_2202_1,RM102 - Occupation by age,census_2021_rm
NM_2203_1,RM103 - Occupation by economic activity status,census_2021_rm
NM_2204_1,RM104 - Occupation by ethnic group,census_2021_rm
NM_2205_1,RM105 - Occupation by hours worked,census_2021_rm
NM_2206_1,RM106 - Occupation by religion,census_2021_rm
NM_2207_1,RM107 - Occupation by sex,census_2021_rm
NM_2208_1,RM108 - Passports held by country of birth,census_2021_rm
NM_2209_1,RM109 - Passports held by age,census_2021_rm
NM_2210_1,RM110 - Passports held by year of arrival in the UK,census_2021_rm
NM_2211_1,RM111 - Proficiency in English by age,census_2021_rm
NM_2212_1,RM112 - Proficiency in English by economic activity status,census_2021_rm
NM_2213_1,RM113 - Provision of unpaid care by age,census_2021_rm
NM_2214_1,RM114 - Provision of unpaid care by general health by households with people who have a disability,census_2021_rm
NM_2215_1,RM115 - Provision of unpaid care by general health by age,census_2021_rm
NM_2216_1,RM116 - Provision of unpaid care by households with people with a disability by economic activity status,census_2021_rm
NM_2217_1,RM117 - Religion by accommodation type,census_2021_rm
NM_2218_1,RM118 - Religion by age,census_2021_rm
NM_2219_1,RM119 - Residence type by age,census_2021_rm
NM_2220_1,RM120 - Residence type by sex by age,census_2021_rm
NM_2221_1,RM121 - Sex by age,census_2021_rm
NM_2222_1,RM122 - Sexual orientation by age and sex,census_2021_rm
NM_2223_1,RM123 - Sexual orientation by disability,census_2021_rm
NM_2224_1,RM124 - Sexual orientation by economic activity status,census_2021_rm
NM_2225_1,RM125 - Sexual orientation by ethnic group,census_2021_rm
NM_2226_1,RM126 - Sexual orientation by general health,census_2021_rm
NM_2227_1,RM127 - Sexual orientation by legal partnership status,census_2021_rm
NM_2228_1,RM128 - Sexual orientation by occupation,census_2021_rm
NM_2229_1,RM129 - Student accommodation by age,census_2021_rm
NM_2230_1,RM130 - Tenure by car or van availability by ethnic group of Household Reference Person,census_2021_rm
NM_2231_1,RM131 - Tenure by car or van availability by number of usual residents aged 17 or over in household,census_2021_rm
NM_2232_1,RM132 - Tenure by dependent children in household,census_2021_rm
NM_2233_1,RM133 - Tenure by economic activity status - Household Reference Persons,census_2021_rm
NM_2234_1,RM134 - Tenure by ethnic group - Household Reference Persons,census_2021_rm
NM_2235_1,RM135 - Tenure by household composition,census_2021_rm
NM_2236_1,RM136 - Tenure by household size by number of bedrooms,census_2021_rm
NM_2237_1,RM137 - Tenure by number of rooms,census_2021_rm
NM_2238_1,RM138 - Tenure by NS-SEC - Household Reference Persons,census_2021_rm
NM_2239_1,RM139 - Tenure by number of people per room in household by accommodation type,census_2021_rm
NM_2240_1,RM140 - Tenure by occupation - Household Reference Persons,census_2021_rm
NM_2241_1,RM141 - Type of central heating in household by occupancy rating (rooms) by age,census_2021_rm
NM_2242_1,RM142 - Veteran households by tenure,census_2021_rm
NM_2243_1,RM143 - Veterans by disability,census_2021_rm
NM_2244_1,RM144 - Veterans by economic activity status,census_2021_rm
NM_2245_1,RM145 - Veterans by general health,census_2021_rm
NM_2246_1,RM146 - Veterans by occupation,census_2021_rm
NM_2247_1,RM147 - Veterans by age,census_2021_rm
NM_2248_1,RM148 - Year last worked by age,census_2021_rm
NM_2249_1,RM149 - Ability to speak Welsh by industry,census_2021_rm
NM_2250_1,RM150 - Ability to speak Welsh by national identity by age,census_2021_rm
NM_2251_1,RM151 - Ability to speak Welsh by NS-SEC,census_2021_rm
NM_2252_1,RM152 - Ability to speak Welsh by occupation,census_2021_rm
NM_2253_1,RM153 - Ability to speak Welsh by tenure - Household Reference Persons,census_2021_rm
NM_2254_1,RM154 - Ability to speak Welsh by employment history,census_2021_rm
NM_2255_1,RM155 - Family type by parents' ability to speak Welsh by age and ability to speak Welsh of dependent child,census_2021_rm
NM_2256_1,RM156 - General health by ability to speak Welsh by age,census_2021_rm
NM_2257_1,RM157 - Disability by ability to speak Welsh by age,census_2021_rm
NM_2258_1,RM158 - Number of people who can speak Welsh by household size,census_2021_rm
NM_2259_1,RM159 - Welsh household composition by age of youngest dependent child,census_2021_rm
NM_2260_1,RM160 - Welsh language skills by country of birth,census_2021_rm
NM_2261_1,RM161 - Welsh language skills by sex by age,census_2021_rm
NM_2262_1,RM162 - Welsh language skills by tenure - Household Reference Persons,census_2021_rm
NM_2263_1,RM163 - Gender identity by age by sex,census_2021_rm
NM_2264_1,RM164 - Gender identity by type of central heating in household,census_2021_rm
NM_2265_1,RM165 - Gender identity by dwelling type,census_2021_rm
NM_2266_1,RM166 - Gender identity by family composition,census_2021_rm
NM_2267_1,RM167 - Gender identity by highest qualification held,census_2021_rm
NM_2268_1,RM168 - Gender identity by hours worked,census_2021_rm
NM_2269_1,RM169 - Gender identity by industry,census_2021_rm
NM_2270_1,RM170 - Gender identity by NS-SEC,census_2021_rm
NM_2271_1,RM171 - Gender identity by occupancy rating (bedrooms),census_2021_rm
NM_2272_1,RM172 - Gender identity by occupancy rating (rooms),census_2021_rm
NM_2273_1,RM173 - Gender identity by religion,census_2021_rm
NM_2274_1,RM174 - Gender identity by sex,census_2021_rm
NM_2275_1,RM175 - Gender identity by sexual orientation,census_2021_rm
NM_2276_1,RM176 - Gender identity by tenure,census_2021_rm
NM_2277_1,RM177 - Sexual orientation by age,census_2021_rm
NM_2278_1,RM178 - Sexual orientation by unpaid carer status,census_2021_rm
NM_2279_1,RM179 - Sexual orientation by type of central heating in household,census_2021_rm
NM_2280_1,RM180 - Sexual orientation by dwelling type,census_2021_rm
NM_2281_1,RM181 - Sexual orientation by family composition,census_2021_rm
NM_2282_1,RM182 - Sexual orientation by highest qualification held,census_2021_rm
NM_2283_1,RM183 - Sexual orientation by hours worked,census_2021_rm
NM_2284_1,RM184 - Sexual orientation by industry,census_2021_rm
NM_2285_1,RM185 - Sexual orientation by NS-SEC,census_2021_rm
NM_2286_1,RM186 - Sexual orientation by occupancy rating (bedrooms),census_2021_rm
NM_2287_1,RM187 - Sexual orientation by occupancy rating (rooms),census_2021_rm
NM_2288_1,RM188 - Sexual orientation by religion,census_2021_rm
NM_2289_1,RM189 - Sexual orientation by sex,census_2021_rm
NM_2290_1,RM190 - Sexual orientation by tenure,census_2021_rm
NM_2291_1,RM191 - Gender identity by unpaid carer status,census_2021_rm
NM_2292_1,RM192 - Number of dwellings that are houses in multiple occupation (HMO),census_2021_rm
NM_2293_1,RM193 - Number of households in houses in multiple occupation (HMO) by accommodation type,census_2021_rm
NM_2294_1,RM194 - Number of households in houses in multiple occupation (HMO) by type of central heating in household,census_2021_rm
NM_2295_1,RM195 - Number of households in houses in multiple occupation (HMO) by type of occupancy rating (bedrooms),census_2021_rm
NM_2296_1,RM196 - Communal establishment management and type,census_2021_rm
NM_2297_1,RM197 - Number of multi-generational households by household tenure,census_2021_rm
NM_2298_1,RM198 - Number of multi-generational households by bedroom occupancy ratings,census_2021_rm
NM_2300_1,RM200 - Sex by single year of age (detailed),census_2021_rm
NM_2301_1,RM201 - Tenure by age - Household Reference Persons,census_2021_rm
NM_2302_1,RM202 - Household size by number of rooms,census_2021_rm
NM_2303_1,RM203 -  Legal partnership status by sex by age - Communal establishment residents,census_2021_rm
NM_2304_1,RM204 - Number of Dwellings,census_2021_rm
NM_2305_1,RM205 - Dwelling type,census_2021_rm
NM_2306_1,RM206 - Full-time students by age,census_2021_rm
NM_2307_1,RM207 - Accommodation type,census_2021_rm
NM_2308_1,RM208 - Economic activity status by hours worked by sex by long-term health problem or disability,census_2021_rm
